8.31,-0.13,-0.14,5.81,5.82
8.34,-0.13,-0.13,5.78,5.81
8.37,-0.12,-0.11,5.77,5.80
8.40,-0.14,-0.14,5.72,5.75
8.43,-0.12,-0.11,5.71,5.75
8.46,-0.13,-0.13,5.68,5.71
8.49,-0.15,-0.12,5.63,5.69
8.52,-0.11,-0.13,5.64,5.66
8.55,-0.13,-0.11,5.60,5.66
8.58,-0.11,-0.12,5.59,5.62
8.61,-0.14,-0.13,5.54,5.58
8.64,-0.11,-0.11,5.54,5.58
8.66,-0.13,-0.11,5.50,5.55
8.69,-0.13,-0.12,5.48,5.52
8.72,-0.12,-0.12,5.46,5.50
8.75,-0.13,-0.10,5.43,5.49
8.78,-0.12,-0.13,5.41,5.44
8.81,-0.12,-0.12,5.38,5.43
8.84,-0.11,-0.10,5.37,5.42
8.87,-0.13,-0.12,5.32,5.38
8.90,-0.11,-0.10,5.32,5.38
8.93,-0.12,-0.11,5.29,5.34
8.96,-0.13,-0.11,5.25,5.32
8.98,-0.11,-0.11,5.25,5.30
9.01,-0.12,-0.10,5.21,5.29
9.04,-0.11,-0.12,5.20,5.25
9.07,-0.11,-0.11,5.17,5.24
9.10,-0.11,-0.10,5.16,5.23
9.13,-0.13,-0.12,5.11,5.18
9.16,-0.10,-0.10,5.12,5.18
9.19,-0.11,-0.10,5.08,5.16
9.22,-0.11,-0.10,5.06,5.14
9.25,-0.11,-0.12,5.04,5.09
9.28,-0.11,-0.10,5.01,5.09
9.31,-0.10,-0.10,5.01,5.08
9.33,-0.12,-0.12,4.96,5.04
9.36,-0.10,-0.10,4.97,5.03
9.39,-0.11,-0.10,4.93,5.01
9.42,-0.12,-0.10,4.89,4.99
9.45,-0.10,-0.10,4.90,4.97
9.48,-0.11,-0.10,4.87,4.95
9.51,-0.10,-0.10,4.85,4.93
9.54,-0.10,-0.10,4.83,4.91
9.57,-0.09,-0.09,4.82,4.90
9.60,-0.12,-0.11,4.78,4.86
9.63,-0.09,-0.09,4.78,4.86
9.65,-0.10,-0.10,4.75,4.83
9.68,-0.12,-0.09,4.71,4.82
9.71,-0.09,-0.10,4.72,4.79
9.74,-0.10,-0.09,4.69,4.78
9.77,-0.09,-0.09,4.69,4.77
9.80,-0.11,-0.10,4.64,4.73
9.83,-0.09,-0.08,4.65,4.74
9.86,-0.10,-0.09,4.61,4.72
9.89,-0.11,-0.09,4.58,4.69
9.92,-0.08,-0.09,4.59,4.67
9.95,-0.10,-0.09,4.56,4.66
9.97,-0.09,-0.09,4.54,4.64
10.00,-0.09,-0.09,4.52,4.62
10.03,-0.08,-0.07,4.52,4.62
10.06,-0.10,-0.10,4.48,4.58
10.09,-0.07,-0.07,4.49,4.58
10.12,-0.09,-0.08,4.45,4.56
10.15,-0.10,-0.07,4.42,4.55
10.18,-0.07,-0.09,4.43,4.52
10.22,-0.09,-0.07,4.40,4.52
10.25,-0.07,-0.08,4.40,4.49
10.27,-0.10,-0.09,4.35,4.46
10.31,-0.07,-0.06,4.36,4.48
10.34,-0.08,-0.08,4.34,4.44
10.36,-0.08,-0.08,4.32,4.43
10.40,-0.09,-0.07,4.30,4.42
10.43,-0.06,-0.06,4.31,4.41
10.46,-0.08,-0.07,4.27,4.39
10.49,-0.09,-0.07,4.24,4.37
10.52,-0.07,-0.07,4.25,4.36
10.55,-0.07,-0.06,4.23,4.35
10.58,-0.07,-0.08,4.21,4.32
10.61,-0.07,-0.07,4.20,4.31
10.64,-0.06,-0.06,4.20,4.31
10.67,-0.07,-0.07,4.17,4.29
10.70,-0.07,-0.07,4.15,4.28
10.73,-0.07,-0.07,4.15,4.26
10.76,-0.06,-0.06,4.14,4.26
10.79,-0.09,-0.07,4.10,4.23
10.82,-0.07,-0.06,4.10,4.23
10.85,-0.06,-0.06,4.10,4.21
10.88,-0.08,-0.06,4.06,4.20
10.91,-0.05,-0.06,4.08,4.19
10.94,-0.07,-0.06,4.05,4.17
10.97,-0.05,-0.05,4.05,4.17
11.00,-0.07,-0.07,4.01,4.14
11.03,-0.05,-0.05,4.02,4.15
11.06,-0.06,-0.06,4.00,4.13
11.09,-0.06,-0.06,3.99,4.11
11.12,-0.06,-0.06,3.97,4.10
11.15,-0.06,-0.05,3.97,4.10
11.18,-0.05,-0.06,3.97,4.08
11.21,-0.07,-0.06,3.92,4.06
11.24,-0.05,-0.05,3.94,4.07
11.27,-0.06,-0.06,3.92,4.05
11.30,-0.05,-0.05,3.91,4.04
11.33,-0.06,-0.05,3.90,4.03
11.36,-0.04,-0.05,3.90,4.02
11.39,-0.07,-0.06,3.86,4.00
11.42,-0.04,-0.04,3.88,4.01
11.45,-0.05,-0.05,3.86,3.99
11.48,-0.05,-0.04,3.85,3.99
11.51,-0.05,-0.06,3.84,3.96
11.54,-0.05,-0.05,3.83,3.96
11.57,-0.04,-0.04,3.83,3.96
11.60,-0.06,-0.06,3.80,3.93
11.63,-0.04,-0.04,3.81,3.94
11.66,-0.05,-0.05,3.79,3.92
11.69,-0.04,-0.04,3.79,3.93
11.72,-0.06,-0.06,3.76,3.89
11.75,-0.04,-0.04,3.77,3.91
11.78,-0.04,-0.04,3.77,3.89
11.81,-0.05,-0.05,3.74,3.88
11.84,-0.04,-0.04,3.75,3.88
11.87,-0.04,-0.04,3.73,3.87
11.90,-0.03,-0.04,3.74,3.86
11.93,-0.05,-0.05,3.71,3.84
11.96,-0.03,-0.03,3.72,3.85
11.99,-0.04,-0.04,3.70,3.83
12.02,-0.04,-0.04,3.69,3.83
12.05,-0.04,-0.04,3.69,3.82
12.09,-0.04,-0.03,3.68,3.82
12.11,-0.04,-0.05,3.68,3.80
12.15,-0.04,-0.03,3.67,3.81
12.18,-0.03,-0.04,3.67,3.79
12.21,-0.04,-0.04,3.66,3.78
12.23,-0.04,-0.04,3.65,3.78
12.27,-0.04,-0.04,3.64,3.77
12.30,-0.03,-0.03,3.64,3.77
12.32,-0.05,-0.04,3.62,3.75
12.36,-0.02,-0.03,3.64,3.76
12.39,-0.03,-0.04,3.62,3.74
12.42,-0.04,-0.02,3.61,3.75
12.45,-0.03,-0.05,3.61,3.72
12.48,-0.03,-0.02,3.60,3.74
12.51,-0.02,-0.03,3.61,3.72
12.54,-0.04,-0.04,3.58,3.71
12.57,-0.02,-0.02,3.59,3.72
12.60,-0.02,-0.03,3.58,3.71
12.63,-0.03,-0.03,3.57,3.70
12.66,-0.02,-0.03,3.57,3.69
12.69,-0.02,-0.02,3.57,3.70
12.72,-0.02,-0.03,3.56,3.68
12.75,-0.03,-0.02,3.55,3.68
12.78,-0.02,-0.03,3.56,3.67
12.81,-0.02,-0.02,3.55,3.68
12.84,-0.02,-0.03,3.54,3.66
12.87,-0.02,-0.02,3.54,3.66
12.90,-0.02,-0.02,3.54,3.67
12.93,-0.02,-0.02,3.53,3.65
12.96,-0.02,-0.02,3.53,3.65
12.99,-0.02,-0.02,3.52,3.64
13.02,-0.01,-0.02,3.53,3.65
13.05,-0.03,-0.03,3.51,3.63
13.08,-0.02,-0.02,3.51,3.64
13.11,-0.01,-0.02,3.52,3.63
13.14,-0.03,-0.02,3.50,3.62
13.17,-0.01,-0.02,3.51,3.63
13.20,-0.02,-0.02,3.50,3.62
13.23,-0.01,-0.01,3.51,3.63
13.26,-0.03,-0.03,3.48,3.60
13.29,-0.00,-0.01,3.51,3.62
13.32,-0.02,-0.02,3.49,3.61
13.35,-0.02,-0.02,3.48,3.60
13.38,-0.01,-0.01,3.49,3.61
13.41,-0.02,-0.01,3.48,3.61
13.44,-0.00,-0.02,3.49,3.59
13.47,-0.02,-0.02,3.47,3.59
13.50,-0.01,-0.01,3.48,3.60
13.53,-0.01,-0.02,3.47,3.58
13.56,-0.01,-0.01,3.47,3.59
13.59,-0.01,-0.01,3.47,3.58
13.62,-0.00,-0.01,3.47,3.58
13.65,-0.02,-0.02,3.45,3.57
13.68,-0.01,-0.00,3.46,3.58
13.71,-0.00,-0.02,3.47,3.57
13.74,-0.01,-0.00,3.46,3.58
13.77,-0.01,-0.02,3.45,3.56
13.80,-0.01,-0.01,3.45,3.56
13.83,0.00,-0.00,3.46,3.57
13.86,-0.02,-0.02,3.44,3.55
13.89,-0.00,-0.00,3.45,3.57
13.92,-0.01,-0.01,3.45,3.56
13.95,0.00,-0.00,3.46,3.56
13.98,-0.02,-0.02,3.43,3.54
14.01,-0.01,0.00,3.44,3.56
14.04,-0.00,-0.01,3.45,3.55
14.07,-0.02,-0.02,3.43,3.54
14.10,0.00,0.00,3.45,3.56
14.13,-0.01,-0.01,3.44,3.54
14.16,-0.01,-0.01,3.44,3.55
14.19,-0.01,-0.01,3.44,3.54
14.22,0.00,-0.00,3.45,3.55
14.25,-0.02,-0.02,3.42,3.53
14.28,-0.01,0.00,3.43,3.55
14.31,0.00,-0.00,3.44,3.54
14.34,-0.00,-0.01,3.43,3.53
14.37,-0.01,-0.01,3.43,3.54
14.40,-0.01,-0.01,3.43,3.53
14.43,0.01,0.00,3.44,3.54
14.46,-0.02,-0.02,3.42,3.52
14.49,0.00,0.00,3.44,3.54
14.52,-0.00,-0.01,3.43,3.53
14.55,-0.02,-0.01,3.41,3.53
14.57,0.01,-0.01,3.44,3.53
14.60,-0.00,-0.00,3.43,3.53
14.64,0.01,-0.00,3.44,3.53
14.66,-0.01,-0.02,3.42,3.51
14.69,0.01,0.00,3.44,3.53
14.72,-0.01,-0.00,3.42,3.53
14.75,-0.00,-0.01,3.43,3.52
14.78,-0.00,-0.01,3.43,3.52
14.81,-0.01,0.01,3.42,3.53
14.84,0.00,-0.02,3.43,3.50
14.87,-0.00,0.00,3.42,3.53
14.90,0.01,-0.00,3.44,3.52
14.93,-0.01,-0.01,3.41,3.51
14.96,0.01,0.01,3.43,3.53
14.99,-0.00,-0.01,3.42,3.51
15.02,-0.00,-0.00,3.42,3.52
15.05,-0.00,-0.01,3.42,3.51
15.08,-0.00,0.01,3.42,3.53
15.11,0.00,-0.00,3.43,3.51
15.14,-0.01,-0.01,3.42,3.50
15.17,0.01,0.01,3.43,3.52
15.19,-0.00,-0.01,3.42,3.51
15.22,-0.00,-0.00,3.42,3.51
15.25,-0.00,-0.00,3.42,3.51
15.28,0.01,0.00,3.43,3.52
15.31,-0.01,-0.01,3.41,3.50
15.34,0.00,0.01,3.43,3.52
15.37,0.01,-0.00,3.43,3.51
15.40,-0.01,-0.01,3.41,3.50
15.43,0.01,0.01,3.44,3.52
15.46,-0.00,-0.00,3.42,3.51
15.49,0.01,0.00,3.43,3.51
15.52,-0.01,-0.01,3.41,3.50
15.55,0.00,0.01,3.43,3.52
15.57,0.01,-0.00,3.43,3.51
15.60,-0.01,-0.00,3.42,3.51
15.63,0.01,-0.00,3.43,3.51
15.66,0.00,-0.00,3.43,3.51
15.69,0.00,0.00,3.43,3.51
15.72,-0.00,-0.00,3.43,3.51
15.75,0.01,0.00,3.44,3.51
15.78,-0.00,-0.01,3.42,3.50
15.81,-0.00,0.01,3.43,3.52
15.84,0.01,0.00,3.44,3.51
15.87,-0.01,-0.01,3.42,3.50
15.90,0.01,0.00,3.44,3.51
15.92,0.00,-0.00,3.43,3.51
15.95,0.00,0.00,3.43,3.51
15.98,-0.00,-0.00,3.43,3.51
16.01,-0.00,0.01,3.43,3.52
16.04,0.00,-0.01,3.43,3.49
16.07,0.00,0.00,3.43,3.51
16.10,0.01,-0.00,3.44,3.50
16.13,-0.01,-0.01,3.42,3.50
16.16,0.01,0.01,3.44,3.51
16.18,0.00,-0.00,3.44,3.50
16.21,0.01,0.00,3.44,3.51
16.24,-0.01,-0.01,3.42,3.49
16.27,-0.00,0.01,3.43,3.51
16.30,0.01,-0.00,3.44,3.50
16.33,-0.01,-0.01,3.42,3.50
16.36,0.01,0.01,3.44,3.51
16.39,0.00,-0.00,3.44,3.50
16.42,0.00,-0.00,3.44,3.50
16.45,-0.00,0.00,3.43,3.51
16.48,0.00,0.00,3.43,3.51
16.50,-0.00,-0.01,3.43,3.49
16.53,0.00,0.01,3.44,3.51
16.56,0.01,-0.00,3.44,3.50
16.59,-0.01,-0.01,3.43,3.49
16.62,0.01,0.01,3.44,3.51
16.65,-0.00,-0.00,3.43,3.50
16.68,0.00,-0.00,3.44,3.50
16.71,-0.00,-0.00,3.43,3.50
16.74,-0.00,0.01,3.43,3.51
16.77,0.01,0.00,3.45,3.50
16.80,-0.00,-0.01,3.43,3.49
16.83,0.01,0.01,3.44,3.51
16.85,-0.00,-0.00,3.43,3.50
16.88,-0.00,-0.01,3.43,3.49
16.92,0.00,-0.00,3.44,3.50
16.94,-0.00,0.01,3.43,3.51
16.97,0.00,-0.01,3.44,3.49
17.00,0.00,0.01,3.44,3.51
17.03,0.01,-0.00,3.45,3.50
17.06,-0.01,-0.01,3.43,3.48
17.09,0.01,0.01,3.44,3.51
17.12,-0.00,-0.00,3.44,3.50
17.15,-0.00,-0.00,3.44,3.50
17.18,0.00,-0.00,3.44,3.50
17.21,-0.00,0.00,3.43,3.50
17.24,0.00,-0.01,3.44,3.49
17.27,0.00,-0.00,3.44,3.49
17.29,0.00,0.01,3.44,3.51
17.32,0.00,-0.00,3.44,3.50
17.35,-0.00,-0.00,3.43,3.49
17.38,-0.00,-0.00,3.44,3.50
17.41,0.01,0.01,3.45,3.50
17.44,-0.01,-0.01,3.43,3.49
